state,district,market,commodity,variety,arrival_date,production,price
Rajasthan,Ganganagar,Sri Karanpur,Cotton,American,10/3/2021,6325,6300
Rajasthan,Ganganagar,Sri Karanpur,Cotton,American,11/3/2021,6335,6250
Rajasthan,Ganganagar,Sri Karanpur,Cotton,American,15/03/2021,5775,5650
Rajasthan,Ganganagar,Sri Karanpur,Cotton,American,16/03/2021,6221,6221
Rajasthan,Ganganagar,Sri Karanpur,Cotton,American,17/03/2021,6425,6425
Rajasthan,Ganganagar,Sri Karanpur,Cotton,American,30/03/2021,6175,5800
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,4/1/2021,5761,5721
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,6/1/2021,5764,5747
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,7/1/2021,5920,5905
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,8/1/2021,5980,5970
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,9/1/2021,5921,5903
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,11/1/2021,5896,5888
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,13/01/2021,6014,5996
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,14/01/2021,5910,5880
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,15/01/2021,5851,5770
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,16/01/2021,5850,5830
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,18/01/2021,5841,5838
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,19/01/2021,5873,5841
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,20/01/2021,5897,5851
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,21/01/2021,5940,5926
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,23/01/2021,5978,5960
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,27/01/2021,6017,6000
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,29/01/2021,5961,5950
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,30/01/2021,5971,5960
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,2/2/2021,5968,5955
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,3/2/2021,5961,5955
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,8/2/2021,6240,6223
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,9/2/2021,6235,6217
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,10/2/2021,6259,6130
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,13/02/2021,6223,6201
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,15/02/2021,6180,6170
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,19/02/2021,6240,6228
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,20/02/2021,6242,6231
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,23/02/2021,6309,6301
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,24/02/2021,6269,6251
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,25/02/2021,6331,6327
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,2/3/2021,6373,6357
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,3/3/2021,6377,6374
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,5/3/2021,6290,6285
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,6/3/2021,6332,6304
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,9/3/2021,6431,6415
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,10/3/2021,6404,6381
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,11/3/2021,6424,6417
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,12/3/2021,6480,6450
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,13/03/2021,6454,6449
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,15/03/2021,6660,6484
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,16/03/2021,6515,6501
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,17/03/2021,6452,6448
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,18/03/2021,6371,6370
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,20/03/2021,6320,6315
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,22/03/2021,6363,6345
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,23/03/2021,6328,6316
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,24/03/2021,6300,6200
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,27/03/2021,6263,6259
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,American,30/03/2021,6311,6311
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,13/01/2021,5460,5460
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,14/01/2021,5431,5431
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,19/01/2021,5441,5431
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,21/01/2021,5409,5400
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,27/01/2021,5487,5476
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,29/01/2021,5326,5326
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,30/01/2021,5400,5400
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,9/2/2021,5586,5586
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,13/02/2021,5550,5550
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,20/02/2021,5300,5300
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,24/02/2021,5449,5449
Rajasthan,Ganganagar,Sri Vijayanagar,Cotton,Desi,20/03/2021,5511,5511
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,1/1/2021,5665,5555
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,2/1/2021,5665,5565
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,4/1/2021,5790,5751
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,5/1/2021,5802,5761
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,6/1/2021,5937,5870
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,7/1/2021,6000,5900
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,8/1/2021,5899,5851
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,9/1/2021,5900,5851
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,12/1/2021,5871,5825
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,13/01/2021,6000,5964
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,14/01/2021,5911,5874
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,15/01/2021,5859,5830
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,16/01/2021,5811,5799
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,18/01/2021,5786,5751
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,19/01/2021,5781,5730
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,20/01/2021,5788,5751
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,21/01/2021,5881,5861
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,22/01/2021,5975,5930
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,23/01/2021,5890,5860
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,25/01/2021,5891,5860
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,27/01/2021,5881,5840
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,28/01/2021,5821,5800
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,29/01/2021,5805,5761
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,30/01/2021,5841,5765
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,1/2/2021,5878,5859
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,2/2/2021,5875,5866
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,3/2/2021,5880,5852
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,4/2/2021,5977,5920
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,5/2/2021,6082,6041
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,8/2/2021,6136,6051
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,10/2/2021,6213,6160
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,11/2/2021,6129,6082
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,13/02/2021,6114,6088
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,15/02/2021,6134,6091
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,16/02/2021,6168,6140
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,17/02/2021,6157,6088
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,18/02/2021,6170,6161
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,19/02/2021,6152,6121
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,20/02/2021,6129,6101
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,22/02/2021,6181,6150
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,23/02/2021,6174,6130
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,24/02/2021,6153,6120
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,25/02/2021,6266,6225
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,27/02/2021,6222,6160
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,1/3/2021,6316,6285
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,2/3/2021,6267,6260
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,3/3/2021,6266,6235
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,4/3/2021,6235,6220
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,5/3/2021,6170,6151
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,6/3/2021,6211,6170
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,8/3/2021,6328,6294
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,9/3/2021,6350,6320
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,10/3/2021,6280,6241
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,11/3/2021,6300,6270
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,12/3/2021,6406,6360
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,13/03/2021,6371,6352
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,15/03/2021,6424,6400
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,16/03/2021,6422,6391
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,18/03/2021,6282,6257
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,19/03/2021,6166,6120
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,20/03/2021,6183,6121
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,22/03/2021,6150,6121
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,23/03/2021,6169,6161
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,24/03/2021,6036,6025
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,25/03/2021,6035,6001
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,27/03/2021,6091,6075
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,30/03/2021,6195,6071
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,31/03/2021,6240,6231
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,1/4/2021,6310,6211
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,2/4/2021,6270,6250
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,5/4/2021,6280,6270
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,6/4/2021,6321,6321
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,7/4/2021,6346,6201
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,8/4/2021,6346,6346
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,9/4/2021,6307,6307
Rajasthan,Ganganagar,Sriganganagar,Cotton,American,10/4/2021,6285,6285
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,13/01/2021,5505,5505
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,14/01/2021,5542,5542
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,16/01/2021,5536,5528
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,18/01/2021,5577,5510
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,22/01/2021,5560,5560
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,23/01/2021,5511,5261
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,25/01/2021,5616,5560
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,28/01/2021,5481,5475
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,29/01/2021,5535,5535
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,30/01/2021,5632,5610
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,1/2/2021,5590,5590
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,2/2/2021,5531,5531
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,4/2/2021,5580,5580
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,18/02/2021,5500,5500
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,2/3/2021,5526,5526
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,9/3/2021,5480,5480
Rajasthan,Ganganagar,Sriganganagar,Cotton,Desi,24/03/2021,5652,5652
Rajasthan,Hanumangarh,Goluwala,Cotton,American,5/1/2021,5665,5665
Rajasthan,Hanumangarh,Goluwala,Cotton,American,6/1/2021,5665,5665
Rajasthan,Hanumangarh,Goluwala,Cotton,American,7/1/2021,5665,5665
Rajasthan,Hanumangarh,Goluwala,Cotton,American,17/01/2021,5825,5796
Rajasthan,Hanumangarh,Goluwala,Cotton,American,19/01/2021,5810,5758
Rajasthan,Hanumangarh,Goluwala,Cotton,American,20/01/2021,5822,5790
Rajasthan,Hanumangarh,Goluwala,Cotton,American,21/01/2021,5826,5820
Rajasthan,Hanumangarh,Goluwala,Cotton,American,22/01/2021,5871,5861
Rajasthan,Hanumangarh,Goluwala,Cotton,American,23/01/2021,5840,5825
Rajasthan,Hanumangarh,Goluwala,Cotton,American,24/01/2021,5829,5808
Rajasthan,Hanumangarh,Goluwala,Cotton,American,26/01/2021,5925,5861
Rajasthan,Hanumangarh,Goluwala,Cotton,American,28/01/2021,5911,5880
Rajasthan,Hanumangarh,Goluwala,Cotton,American,29/01/2021,5860,5846
Rajasthan,Hanumangarh,Goluwala,Cotton,American,30/01/2021,5870,5842
Rajasthan,Hanumangarh,Goluwala,Cotton,American,31/01/2021,5825,5825
Rajasthan,Hanumangarh,Goluwala,Cotton,American,2/2/2021,5923,5870
Rajasthan,Hanumangarh,Goluwala,Cotton,American,3/2/2021,5908,5874
Rajasthan,Hanumangarh,Goluwala,Cotton,American,4/2/2021,5923,5873
Rajasthan,Hanumangarh,Goluwala,Cotton,American,5/2/2021,6005,5981
Rajasthan,Hanumangarh,Goluwala,Cotton,American,6/2/2021,6183,6126
Rajasthan,Hanumangarh,Goluwala,Cotton,American,9/2/2021,6141,6109
Rajasthan,Hanumangarh,Goluwala,Cotton,American,10/2/2021,6165,6120
Rajasthan,Hanumangarh,Goluwala,Cotton,American,11/2/2021,6211,6175
Rajasthan,Hanumangarh,Goluwala,Cotton,American,12/2/2021,6140,6126
Rajasthan,Hanumangarh,Goluwala,Cotton,American,13/02/2021,6300,6186
Rajasthan,Hanumangarh,Goluwala,Cotton,American,14/02/2021,6300,6180
Rajasthan,Hanumangarh,Goluwala,Cotton,American,16/02/2021,6290,6185
Rajasthan,Hanumangarh,Goluwala,Cotton,American,17/02/2021,6301,6195
Rajasthan,Hanumangarh,Goluwala,Cotton,American,18/02/2021,6300,6175
Rajasthan,Hanumangarh,Goluwala,Cotton,American,19/02/2021,6250,6200
Rajasthan,Hanumangarh,Goluwala,Cotton,American,20/02/2021,6325,6200
Rajasthan,Hanumangarh,Goluwala,Cotton,American,21/02/2021,6335,6180
Rajasthan,Hanumangarh,Goluwala,Cotton,American,23/02/2021,6265,6200
Rajasthan,Hanumangarh,Goluwala,Cotton,American,24/02/2021,6301,6250
Rajasthan,Hanumangarh,Goluwala,Cotton,American,25/02/2021,6185,6130
Rajasthan,Hanumangarh,Goluwala,Cotton,American,3/3/2021,6325,6240
Rajasthan,Hanumangarh,Goluwala,Cotton,American,4/3/2021,6380,6226
Rajasthan,Hanumangarh,Goluwala,Cotton,American,5/3/2021,6298,6200
Rajasthan,Hanumangarh,Goluwala,Cotton,American,6/3/2021,6290,6140
Rajasthan,Hanumangarh,Goluwala,Cotton,American,7/3/2021,6300,6150
Rajasthan,Hanumangarh,Goluwala,Cotton,American,9/3/2021,6350,6230
Rajasthan,Hanumangarh,Goluwala,Cotton,American,10/3/2021,6450,6250
Rajasthan,Hanumangarh,Goluwala,Cotton,American,11/3/2021,6421,6240
Rajasthan,Hanumangarh,Goluwala,Cotton,American,12/3/2021,6331,6240
Rajasthan,Hanumangarh,Goluwala,Cotton,American,14/03/2021,6300,6275
Rajasthan,Hanumangarh,Goluwala,Cotton,American,16/03/2021,6450,6275
Rajasthan,Hanumangarh,Goluwala,Cotton,American,17/03/2021,6500,6371
Rajasthan,Hanumangarh,Goluwala,Cotton,American,18/03/2021,6511,6325
Rajasthan,Hanumangarh,Goluwala,Cotton,American,19/03/2021,6500,6325
Rajasthan,Hanumangarh,Goluwala,Cotton,American,20/03/2021,6500,6250
Rajasthan,Hanumangarh,Goluwala,Cotton,American,21/03/2021,6450,6250
Rajasthan,Hanumangarh,Goluwala,Cotton,American,23/03/2021,6450,6250
Rajasthan,Hanumangarh,Goluwala,Cotton,American,24/03/2021,6231,6221
Rajasthan,Hanumangarh,Goluwala,Cotton,American,25/03/2021,6400,6125
Rajasthan,Hanumangarh,Goluwala,Cotton,American,26/03/2021,6400,6250
Rajasthan,Hanumangarh,Goluwala,Cotton,American,28/03/2021,6250,6025
Rajasthan,Hanumangarh,Goluwala,Cotton,American,31/03/2021,6351,6325
Rajasthan,Hanumangarh,Goluwala,Cotton,American,29/04/2021,6500,6450
Rajasthan,Hanumangarh,Hanumangarh,Cotton,American,6/3/2021,5751,5751
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,13/01/2021,5880,5850
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,15/01/2021,5850,5800
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,16/01/2021,5873,5780
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,18/01/2021,5847,5785
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,19/01/2021,5826,5740
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,21/01/2021,5841,5700
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,22/01/2021,6000,5900
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,23/01/2021,5870,5800
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,25/01/2021,5935,5700
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,26/01/2021,5885,5851
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,27/01/2021,5871,5822
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,29/01/2021,5864,5701
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,4/2/2021,5930,5871
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,5/2/2021,6065,5990
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,6/2/2021,6052,5965
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,8/2/2021,6025,6025
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,9/2/2021,6121,6000
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,10/2/2021,6276,6000
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,11/2/2021,6125,6000
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,12/2/2021,6137,6075
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,13/02/2021,6101,5751
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,15/02/2021,6100,5940
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,16/02/2021,6185,6125
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,17/02/2021,6141,6080
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,18/02/2021,6152,6080
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,19/02/2021,6190,6151
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,20/02/2021,6100,6057
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,22/02/2021,6162,6150
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,23/02/2021,6201,6140
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,24/02/2021,6131,6047
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,25/02/2021,6216,6185
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,16/03/2021,6395,6386
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,17/03/2021,6385,6340
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,18/03/2021,6371,6300
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,19/03/2021,6400,6371
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,20/03/2021,6286,6202
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,22/03/2021,6280,6192
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,23/03/2021,6350,6224
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,24/03/2021,6280,6160
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,25/03/2021,6150,6087
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,27/03/2021,6175,6165
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,30/03/2021,6200,6200
Rajasthan,Hanumangarh,Hanumangarh,Cotton,Desi,31/03/2021,6310,6200
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,American,27/02/2021,5800,5800
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,American,4/3/2021,5935,5935
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,American,5/3/2021,5965,5965
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,American,6/3/2021,5945,5945
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,American,16/03/2021,5860,5860
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,American,19/03/2021,5900,5900
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,15/01/2021,5950,5825
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,16/01/2021,5950,5821
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,18/01/2021,5879,5751
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,19/01/2021,6000,5840
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,20/01/2021,5900,5775
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,21/01/2021,5854,5780
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,22/01/2021,5950,5830
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,23/01/2021,5900,5825
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,25/01/2021,5963,5851
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,27/01/2021,5944,5896
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,29/01/2021,5930,5832
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,30/01/2021,5900,5800
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,4/2/2021,5921,5875
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,5/2/2021,5991,5870
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,8/2/2021,6090,5960
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,9/2/2021,6160,5985
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,10/2/2021,6215,6180
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,11/2/2021,6200,6140
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,12/2/2021,6244,6100
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,13/02/2021,6180,6100
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,15/02/2021,6104,6061
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,16/02/2021,6215,6175
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,17/02/2021,6166,6000
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,18/02/2021,6140,6057
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,19/02/2021,6176,6049
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,20/02/2021,6130,6070
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,22/02/2021,6176,6100
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,23/02/2021,6200,6134
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,24/02/2021,6165,6050
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,25/02/2021,6220,6160
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,26/02/2021,6150,6100
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,27/02/2021,6167,6100
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,16/03/2021,6379,6360
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,17/03/2021,6388,6300
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,18/03/2021,6340,6280
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,19/03/2021,6241,6187
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,20/03/2021,6238,6170
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,22/03/2021,6230,6180
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,23/03/2021,6200,6100
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,24/03/2021,6183,6169
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,25/03/2021,6109,6085
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,27/03/2021,6203,6180
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,30/03/2021,6304,6200
Rajasthan,Hanumangarh,Hanumangarh Town,Cotton,Desi,31/03/2021,6305,6250
Rajasthan,Hanumangarh,Hanumangarh(Urlivas),Cotton,Desi,15/01/2021,5830,5600
Rajasthan,Hanumangarh,Hanumangarh(Urlivas),Cotton,Desi,18/01/2021,5700,5400
Rajasthan,Hanumangarh,Hanumangarh(Urlivas),Cotton,Desi,19/01/2021,5750,5550
Rajasthan,Hanumangarh,Hanumangarh(Urlivas),Cotton,Desi,20/01/2021,5700,5325
Rajasthan,Hanumangarh,Hanumangarh(Urlivas),Cotton,Desi,21/01/2021,5540,5440
Rajasthan,Hanumangarh,Hanumangarh(Urlivas),Cotton,Desi,22/01/2021,5760,5560
